,href formula,href
4892,http://sharkattackfile.net/spreadsheets/pdf_directory/1930.09.12.R-Azores.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1930.09.12.R-Azores.pdf
4893,http://sharkattackfile.net/spreadsheets/pdf_directory/1930.08.31-Burton.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1930.08.31-Burton.pdf
4894,http://sharkattackfile.net/spreadsheets/pdf_directory/1930.08.16-El-Escabonal-CanaryIslands.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1930.08.16-El-Escabonal-CanaryIslands.pdf
4895,http://sharkattackfile.net/spreadsheets/pdf_directory/1930.08.06-Kemp.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1930.08.06-Kemp.pdf
4896,http://sharkattackfile.net/spreadsheets/pdf_directory/1930.07.19-Grenet.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1930.07.19-Grenet.pdf
4897,http://sharkattackfile.net/spreadsheets/pdf_directory/1930.07.11-Harns.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1930.07.11-Harns.pdf
4898,http://sharkattackfile.net/spreadsheets/pdf_directory/1930.06.04-Ibigan.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1930.06.04-Ibigan.pdf
4899,http://sharkattackfile.net/spreadsheets/pdf_directory/1930.05.27-Wattigney.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1930.05.27-Wattigney.pdf
4900,http://sharkattackfile.net/spreadsheets/pdf_directory/1930.05.11.R-Turkey.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1930.05.11.R-Turkey.pdf
4901,http://sharkattackfile.net/spreadsheets/pdf_directory/1930.05.11-Rovirosa-Sidar.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1930.05.11-Rovirosa-Sidar.pdf
4902,http://sharkattackfile.net/spreadsheets/pdf_directory/1930.04.08-BasheeRiver.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1930.04.08-BasheeRiver.pdf
4903,http://sharkattackfile.net/spreadsheets/pdf_directory/1930.03.07.R-Giglis.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1930.03.07.R-Giglis.pdf
4904,http://sharkattackfile.net/spreadsheets/pdf_directory/1930.02.20-Jerry.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1930.02.20-Jerry.pdf
4905,http://sharkattackfile.net/spreadsheets/pdf_directory/1930.02.15-Clarke.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1930.02.15-Clarke.pdf
4906,http://sharkattackfile.net/spreadsheets/pdf_directory/1930.02.03.R-Donovan.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1930.02.03.R-Donovan.pdf
4907,http://sharkattackfile.net/spreadsheets/pdf_directory/1930.01.22-FishingSchooner.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1930.01.22-FishingSchooner.pdf
4908,http://sharkattackfile.net/spreadsheets/pdf_directory/1930.01.16-le-Roux.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1930.01.16-le-Roux.pdf
4909,http://sharkattackfile.net/spreadsheets/pdf_directory/1930.01.00-Mauritius.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1930.01.00-Mauritius.pdf
4910,http://sharkattackfile.net/spreadsheets/pdf_directory/1930.00.00.c-Kadena.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1930.00.00.c-Kadena.pdf
4911,http://sharkattackfile.net/spreadsheets/pdf_directory/1930.00.00.a-Meyer.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1930.00.00.a-Meyer.pdf
4912,http://sharkattackfile.net/spreadsheets/pdf_directory/1929.12.26-Oakley.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1929.12.26-Oakley.pdf
4913,http://sharkattackfile.net/spreadsheets/pdf_directory/1929.12.21-ThursdayIsland.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1929.12.21-ThursdayIsland.pdf
4914,http://sharkattackfile.net/spreadsheets/pdf_directory/1929.12.16-Thom.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1929.12.16-Thom.pdf
4915,http://sharkattackfile.net/spreadsheets/pdf_directory/1929.12.13-Nago.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1929.12.13-Nago.pdf
4916,http://sharkattackfile.net/spreadsheets/pdf_directory/1929.12.03.R-Unidentified.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1929.12.03.R-Unidentified.pdf
4917,http://sharkattackfile.net/spreadsheets/pdf_directory/1929.11.29-NorwichCity.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1929.11.29-NorwichCity.pdf
4918,http://sharkattackfile.net/spreadsheets/pdf_directory/1929.11.21-Yugoago.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1929.11.21-Yugoago.pdf
4919,http://sharkattackfile.net/spreadsheets/pdf_directory/1929.10.20-Lifu.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1929.10.20-Lifu.pdf
4920,http://sharkattackfile.net/spreadsheets/pdf_directory/1929.10.02-Bonet-Valencia.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1929.10.02-Bonet-Valencia.pdf
4921,http://sharkattackfile.net/spreadsheets/pdf_directory/1929.09.01-Hobbs.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1929.09.01-Hobbs.pdf
4922,http://sharkattackfile.net/spreadsheets/pdf_directory/1929.08.05-McGhee.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1929.08.05-McGhee.pdf
4923,http://sharkattackfile.net/spreadsheets/pdf_directory/1929.07.29-Casanova.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1929.07.29-Casanova.pdf
4924,http://sharkattackfile.net/spreadsheets/pdf_directory/1929.07.17.R-CapeVerde.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1929.07.17.R-CapeVerde.pdf
4925,http://sharkattackfile.net/spreadsheets/pdf_directory/1929.06.23-Jones.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1929.06.23-Jones.pdf
4926,http://sharkattackfile.net/spreadsheets/pdf_directory/1929.05.31-Moira.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1929.05.31-Moira.pdf
4927,http://sharkattackfile.net/spreadsheets/pdf_directory/1929.04.26.R-AliAhMat.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1929.04.26.R-AliAhMat.pdf
4928,http://sharkattackfile.net/spreadsheets/pdf_directory/1929.04.17.R-Taked.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1929.04.17.R-Taked.pdf
4929,http://sharkattackfile.net/spreadsheets/pdf_directory/1929.04.11-Manners.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1929.04.11-Manners.pdf
4930,http://sharkattackfile.net/spreadsheets/pdf_directory/1929.04.09-BaduIsland.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1929.04.09-BaduIsland.pdf
4931,http://sharkattackfile.net/spreadsheets/pdf_directory/1929.04.04-Luffman.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1929.04.04-Luffman.pdf
4932,http://sharkattackfile.net/spreadsheets/pdf_directory/1929.03.16-Chadbourne.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1929.03.16-Chadbourne.pdf
4933,http://sharkattackfile.net/spreadsheets/pdf_directory/1929.03.12-schoolboy.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1929.03.12-schoolboy.pdf
4934,http://sharkattackfile.net/spreadsheets/pdf_directory/1929.03.04.a-b.Roads-Aldridge.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1929.03.04.a-b.Roads-Aldridge.pdf
4935,http://sharkattackfile.net/spreadsheets/pdf_directory/1929.03.04.a-b.Roads-Aldridge.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1929.03.04.a-b.Roads-Aldridge.pdf
4936,http://sharkattackfile.net/spreadsheets/pdf_directory/1929.02.18-Butcher.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1929.02.18-Butcher.pdf
4937,http://sharkattackfile.net/spreadsheets/pdf_directory/1929.02.09-canoe.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1929.02.09-canoe.pdf
4938,http://sharkattackfile.net/spreadsheets/pdf_directory/1929.02.08-Gibson.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1929.02.08-Gibson.pdf
4939,http://sharkattackfile.net/spreadsheets/pdf_directory/1929.01.27-Weatherall.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1929.01.27-Weatherall.pdf
4940,http://sharkattackfile.net/spreadsheets/pdf_directory/1929.01.14-NewZealand.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1929.01.14-NewZealand.pdf
4941,http://sharkattackfile.net/spreadsheets/pdf_directory/1929.01.12-Stewart.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1929.01.12-Stewart.pdf
4942,http://sharkattackfile.net/spreadsheets/pdf_directory/1929.01.06.R-Istanbul.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1929.01.06.R-Istanbul.pdf
4943,http://sharkattackfile.net/spreadsheets/pdf_directory/1929.01.05-FijianBoy.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1929.01.05-FijianBoy.pdf
4944,http://sharkattackfile.net/spreadsheets/pdf_directory/1929.00.00.e.R-Johanssen.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1929.00.00.e.R-Johanssen.pdf
4945,http://sharkattackfile.net/spreadsheets/pdf_directory/1929.00.00.d-Bowman.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1929.00.00.d-Bowman.pdf
4946,http://sharkattackfile.net/spreadsheets/pdf_directory/1929.00.00.c-Jones.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1929.00.00.c-Jones.pdf
4947,http://sharkattackfile.net/spreadsheets/pdf_directory/1929.00.00.b-Luckie.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1929.00.00.b-Luckie.pdf
4948,http://sharkattackfile.net/spreadsheets/pdf_directory/1929.00.00.a-Holm.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1929.00.00.a-Holm.pdf
4949,http://sharkattackfile.net/spreadsheets/pdf_directory/1928.12.21-Rueben.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1928.12.21-Rueben.pdf
4950,http://sharkattackfile.net/spreadsheets/pdf_directory/1928.11.18-SeaBright.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1928.11.18-SeaBright.pdf
4951,http://sharkattackfile.net/spreadsheets/pdf_directory/1928.11.15.R-Wright.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1928.11.15.R-Wright.pdf
4952,http://sharkattackfile.net/spreadsheets/pdf_directory/1928.11.12-Vestris-DeVore.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1928.11.12-Vestris-DeVore.pdf
4953,http://sharkattackfile.net/spreadsheets/pdf_directory/1928.11.04-Moreno.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1928.11.04-Moreno.pdf
4954,http://sharkattackfile.net/spreadsheets/pdf_directory/1928.09.00-Loesberg.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1928.09.00-Loesberg.pdf
4955,http://sharkattackfile.net/spreadsheets/pdf_directory/1928.08.24.R-Thumb.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1928.08.24.R-Thumb.pdf
4956,http://sharkattackfile.net/spreadsheets/pdf_directory/1928.07.11-Poid.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1928.07.11-Poid.pdf
4957,http://sharkattackfile.net/spreadsheets/pdf_directory/1928.07.00-Bagolini.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1928.07.00-Bagolini.pdf
4958,http://sharkattackfile.net/spreadsheets/pdf_directory/1928.06.24.R-Stevens.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1928.06.24.R-Stevens.pdf
4959,http://sharkattackfile.net/spreadsheets/pdf_directory/1928.05.17-Smiot.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1928.05.17-Smiot.pdf
4960,http://sharkattackfile.net/spreadsheets/pdf_directory/1928.04.14.R-BarrowPoint.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1928.04.14.R-BarrowPoint.pdf
4961,http://sharkattackfile.net/spreadsheets/pdf_directory/1928.04.14.a-Steele.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1928.04.14.a-Steele.pdf
4962,http://sharkattackfile.net/spreadsheets/pdf_directory/1928.04.09-Jamaica.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1928.04.09-Jamaica.pdf
4963,http://sharkattackfile.net/spreadsheets/pdf_directory/1928.04.06-Arthy.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1928.04.06-Arthy.pdf
4964,http://sharkattackfile.net/spreadsheets/pdf_directory/1928.04.04-Lane.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1928.04.04-Lane.pdf
4965,http://sharkattackfile.net/spreadsheets/pdf_directory/1928.03.28.R-Bob.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1928.03.28.R-Bob.pdf
4966,http://sharkattackfile.net/spreadsheets/pdf_directory/1928.02.20-Wanewa.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1928.02.20-Wanewa.pdf
4967,http://sharkattackfile.net/spreadsheets/pdf_directory/1928.02.00.b-Artavia.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1928.02.00.b-Artavia.pdf
4968,http://sharkattackfile.net/spreadsheets/pdf_directory/1928.02.00.a-Chavez.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1928.02.00.a-Chavez.pdf
4969,http://sharkattackfile.net/spreadsheets/pdf_directory/1928.01.27-Envoldt.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1928.01.27-Envoldt.pdf
4970,http://sharkattackfile.net/spreadsheets/pdf_directory/1928.01.21.b-Florida-Swimmer.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1928.01.21.b-Florida-Swimmer.pdf
4971,http://sharkattackfile.net/spreadsheets/pdf_directory/1928.01.21.a-Stowaways.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1928.01.21.a-Stowaways.pdf
4972,http://sharkattackfile.net/spreadsheets/pdf_directory/1928.01.02-Hoskin.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1928.01.02-Hoskin.pdf
4973,http://sharkattackfile.net/spreadsheets/pdf_directory/1928.01.00-Lynch.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1928.01.00-Lynch.pdf
4974,http://sharkattackfile.net/spreadsheets/pdf_directory/1928.00.00-N'genaZakali.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1928.00.00-N'genaZakali.pdf
4975,http://sharkattackfile.net/spreadsheets/pdf_directory/1927.12.28-Heyns.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1927.12.28-Heyns.pdf
4976,http://sharkattackfile.net/spreadsheets/pdf_directory/1927.11.0-Tahiti-diaster.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1927.11.0-Tahiti-diaster.pdf
4977,http://sharkattackfile.net/spreadsheets/pdf_directory/1927.10.25-Mafalda.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1927.10.25-Mafalda.pdf
4978,http://sharkattackfile.net/spreadsheets/pdf_directory/1927.10-12-Severs-horse.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1927.10-12-Severs-horse.pdf
4979,http://sharkattackfile.net/spreadsheets/pdf_directory/1927.10.00-Josiah.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1927.10.00-Josiah.pdf
4980,http://sharkattackfile.net/spreadsheets/pdf_directory/1927.07.03-Bellambi.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1927.07.03-Bellambi.pdf
4981,http://sharkattackfile.net/spreadsheets/pdf_directory/1927.05.29-Negros.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1927.05.29-Negros.pdf
4982,http://sharkattackfile.net/spreadsheets/pdf_directory/1927.05.09.R-Quassa.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1927.05.09.R-Quassa.pdf
4983,http://sharkattackfile.net/spreadsheets/pdf_directory/1927.04.10-NapoleonDoola.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1927.04.10-NapoleonDoola.pdf
4984,http://sharkattackfile.net/spreadsheets/pdf_directory/1927.04.08-Eseromi.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1927.04.08-Eseromi.pdf
4985,http://sharkattackfile.net/spreadsheets/pdf_directory/1927.03.01-Pritchard.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1927.03.01-Pritchard.pdf
4986,http://sharkattackfile.net/spreadsheets/pdf_directory/1927.02.14-sailor.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1927.02.14-sailor.pdf
4987,http://sharkattackfile.net/spreadsheets/pdf_directory/1927.02.09-Gill.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1927.02.09-Gill.pdf
4988,http://sharkattackfile.net/spreadsheets/pdf_directory/1927.02.00-MenziesBay.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1927.02.00-MenziesBay.pdf
4989,http://sharkattackfile.net/spreadsheets/pdf_directory/1927.01.20-Brown.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1927.01.20-Brown.pdf
4990,http://sharkattackfile.net/spreadsheets/pdf_directory/1927.01.08.R-Taylor.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1927.01.08.R-Taylor.pdf
4991,http://sharkattackfile.net/spreadsheets/pdf_directory/1927.01.03-Allum.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1927.01.03-Allum.pdf
4992,http://sharkattackfile.net/spreadsheets/pdf_directory/1927.00.00.b-Australia.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1927.00.00.b-Australia.pdf
4993,http://sharkattackfile.net/spreadsheets/pdf_directory/1927.00.00.a-Lahou.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1927.00.00.a-Lahou.pdf
4994,http://sharkattackfile.net/spreadsheets/pdf_directory/1926.12.02-Norman.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1926.12.02-Norman.pdf
4995,http://sharkattackfile.net/spreadsheets/pdf_directory/1926.11.17-Noma.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1926.11.17-Noma.pdf
4996,http://sharkattackfile.net/spreadsheets/pdf_directory/1926.10.29.R-RokuPoint.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1926.10.29.R-RokuPoint.pdf
4997,http://sharkattackfile.net/spreadsheets/pdf_directory/1926.10.23.b-Webster.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1926.10.23.b-Webster.pdf
4998,http://sharkattackfile.net/spreadsheets/pdf_directory/1926.10.23.a - HMS Valerian.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1926.10.23.a - HMS Valerian.pdf
4999,http://sharkattackfile.net/spreadsheets/pdf_directory/1926.09.06.R-PortMoresby.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1926.09.06.R-PortMoresby.pdf
5000,http://sharkattackfile.net/spreadsheets/pdf_directory/1926.08.24-Burke.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1926.08.24-Burke.pdf
5001,http://sharkattackfile.net/spreadsheets/pdf_directory/1926.07.23-Casellato.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1926.07.23-Casellato.pdf
5002,http://sharkattackfile.net/spreadsheets/pdf_directory/1926.07.12-boat.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1926.07.12-boat.pdf
5003,http://sharkattackfile.net/spreadsheets/pdf_directory/1926.07.08-Peixotto_Collier.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1926.07.08-Peixotto_Collier.pdf
5004,http://sharkattackfile.net/spreadsheets/pdf_directory/1926.07.03-Puges.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1926.07.03-Puges.pdf
5005,http://sharkattackfile.net/spreadsheets/pdf_directory/1926.05.18-Goins.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1926.05.18-Goins.pdf
5006,http://sharkattackfile.net/spreadsheets/pdf_directory/1926.04.22-Madison.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1926.04.22-Madison.pdf
5007,http://sharkattackfile.net/spreadsheets/pdf_directory/1926.04.07-Carlsmith.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1926.04.07-Carlsmith.pdf
5008,http://sharkattackfile.net/spreadsheets/pdf_directory/1926.03.17-Whyte.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1926.03.17-Whyte.pdf
5009,http://sharkattackfile.net/spreadsheets/pdf_directory/1926.01.26-Bennett.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1926.01.26-Bennett.pdf
5010,http://sharkattackfile.net/spreadsheets/pdf_directory/1926.01.00-Victoria.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1926.01.00-Victoria.pdf
5011,http://sharkattackfile.net/spreadsheets/pdf_directory/1926.00.00.d-Monaco.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1926.00.00.d-Monaco.pdf
5012,http://sharkattackfile.net/spreadsheets/pdf_directory/1926.00.00.c-bosun-Tahiti.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1926.00.00.c-bosun-Tahiti.pdf
5013,http://sharkattackfile.net/spreadsheets/pdf_directory/1926.00.00.b-womanSingapore.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1926.00.00.b-womanSingapore.pdf
5014,http://sharkattackfile.net/spreadsheets/pdf_directory/1926.00.00.a-Daniels.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1926.00.00.a-Daniels.pdf
5015,http://sharkattackfile.net/spreadsheets/pdf_directory/1925.11.22-Ettelton.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1925.11.22-Ettelton.pdf
5016,http://sharkattackfile.net/spreadsheets/pdf_directory/1925.11.00.b-secretary.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1925.11.00.b-secretary.pdf
5017,http://sharkattackfile.net/spreadsheets/pdf_directory/1925.11.00.a-Lawyer.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1925.11.00.a-Lawyer.pdf
5018,http://sharkattackfile.net/spreadsheets/pdf_directory/1925.09.04-Gurren-Valencia.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1925.09.04-Gurren-Valencia.pdf
5019,http://sharkattackfile.net/spreadsheets/pdf_directory/1925.09.03-Page-Isle-of-Wight.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1925.09.03-Page-Isle-of-Wight.pdf
5020,http://sharkattackfile.net/spreadsheets/pdf_directory/1925.08.02-MrsKahrs.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1925.08.02-MrsKahrs.pdf
5021,http://sharkattackfile.net/spreadsheets/pdf_directory/1925.06.15 Princess Royal Harbor.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1925.06.15 Princess Royal Harbor.pdf
5022,http://sharkattackfile.net/spreadsheets/pdf_directory/1925.05.00-AmericanUniversityStudent.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1925.05.00-AmericanUniversityStudent.pdf
5023,http://sharkattackfile.net/spreadsheets/pdf_directory/1925.03.27-Dagworthy.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1925.03.27-Dagworthy.pdf
5024,http://sharkattackfile.net/spreadsheets/pdf_directory/1925.03.12-Canning.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1925.03.12-Canning.pdf
5025,http://sharkattackfile.net/spreadsheets/pdf_directory/1925.03.10-Papuan.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1925.03.10-Papuan.pdf
5026,http://sharkattackfile.net/spreadsheets/pdf_directory/1925.01.27.R-Chorie.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1925.01.27.R-Chorie.pdf
5027,http://sharkattackfile.net/spreadsheets/pdf_directory/1925.01.08-Vancouver.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1925.01.08-Vancouver.pdf
5028,http://sharkattackfile.net/spreadsheets/pdf_directory/1925.00.00-Fijian boy.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1925.00.00-Fijian boy.pdf
5029,http://sharkattackfile.net/spreadsheets/pdf_directory/1924.11.25-Rivas.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1924.11.25-Rivas.pdf
5030,http://sharkattackfile.net/spreadsheets/pdf_directory/1924.11.24-Panama.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1924.11.24-Panama.pdf
5031,http://sharkattackfile.net/spreadsheets/pdf_directory/1924.11.21-Winslow.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1924.11.21-Winslow.pdf
5032,http://sharkattackfile.net/spreadsheets/pdf_directory/1924.10.31-Huri-Huri.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1924.10.31-Huri-Huri.pdf
5033,http://sharkattackfile.net/spreadsheets/pdf_directory/1924.10.18-White.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1924.10.18-White.pdf
5034,http://sharkattackfile.net/spreadsheets/pdf_directory/1924.07.31-Kornahrens.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1924.07.31-Kornahrens.pdf
5035,http://sharkattackfile.net/spreadsheets/pdf_directory/1924.07.14-Weymouth.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1924.07.14-Weymouth.pdf
5036,http://sharkattackfile.net/spreadsheets/pdf_directory/1924.07.04-boat-NewportBeach.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1924.07.04-boat-NewportBeach.pdf
5037,http://sharkattackfile.net/spreadsheets/pdf_directory/1924.06.18-Martin.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1924.06.18-Martin.pdf
5038,http://sharkattackfile.net/spreadsheets/pdf_directory/1924.04.25-Conroy.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1924.04.25-Conroy.pdf
5039,http://sharkattackfile.net/spreadsheets/pdf_directory/1924.04.22-Staden.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1924.04.22-Staden.pdf
5040,http://sharkattackfile.net/spreadsheets/pdf_directory/1924.04.20-Knight.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1924.04.20-Knight.pdf
5041,http://sharkattackfile.net/spreadsheets/pdf_directory/1924.03.28.R-Savo-Island.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1924.03.28.R-Savo-Island.pdf
5042,http://sharkattackfile.net/spreadsheets/pdf_directory/1924.03.24.Sisargas.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1924.03.24.Sisargas.pdf
5043,http://sharkattackfile.net/spreadsheets/pdf_directory/1924.02.13-Derritt.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1924.02.13-Derritt.pdf
5044,http://sharkattackfile.net/spreadsheets/pdf_directory/1924.02.08-Dullroy.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1924.02.08-Dullroy.pdf
5045,http://sharkattackfile.net/spreadsheets/pdf_directory/1924.01.29-Schultz.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1924.01.29-Schultz.pdf
5046,http://sharkattackfile.net/spreadsheets/pdf_directory/1924.01.25-StGeorgesStrand.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1924.01.25-StGeorgesStrand.pdf
